id	ER-ATH-ERR1084765	ER-ATH-ERR1084764	ER-NOD-ERR1084806	ER-NOD-ERR1084805	TN-ATH-ERR1084766	TN-ATH-ERR1084768	TN-NOD-ERR1084799	TN-NOD-ERR1084798
ENSG00000264608	0	0	0	0	0	0	0	0
ENSG00000264635	0	0	1.42926	0	0	0	0	0
ENSG00000264920	0	0	0	0	0	0	0.280793	0
ENSG00000264923	5.06796	0	0	0	0	0	0	0
ENSG00000264949	0	0	0	0	0	0	0	0
ENSG00000264954	0	0	0	0	0	0	0	0
ENSG00000265043	0	0	0	0	0	0	0.301671	0
ENSG00000265058	0	0	0	0	0	0	0	0
ENSG00000265073	0	0	0	0	0	0	0	0
ENSG00000265185	3.57014	4.84133	4.93393	0	5.02887	8.3337	0	5.84218
ENSG00000265242	0	0	0	0	0.913534	0	0	0
ENSG00000265414	0	0	0	0	0	0	0	0
ENSG00000265494	0	0	0	0	0	0	0	0
ENSG00000265692	0	0	0	0	0.862429	0	0	0
ENSG00000265784	0	0	10.0595	0	0	0	0	0
ENSG00000265868	4.66173	5.153	4.53419	3.77194	0	0	3.5207	4.62431
ENSG00000265933	0	0	0	0	5.55416	0	4.48513	0
ENSG00000265992	0	0	0	0	0	0	0	0
ENSG00000266340	3.4125	0	3.03573	2.93173	0	0	1.75853	0
ENSG00000266345	0	4.93393	0	0	0	0	0	0
ENSG00000266405	4.43274	2.44368	3.51005	1.37782	5.5537	4.43274	3.88525	2.54509
ENSG00000266560	0	0	3.02699	0	4.33522	0	0	0
ENSG00000266677	1.92763	0	0	0	0	0	0	0
ENSG00000266821	0	0	0	0	0	0	0.392202	0
ENSG00000266896	0	0	0	0	0	0	0	0
ENSG00000266926	0	0	0	0	0	0	0	0
ENSG00000266942	0	0	0	0	0	0	0	0
ENSG00000266990	0	0	0	0	0	0	0	1.72462
ENSG00000267009	0	0	0	0	0	0	0	0
ENSG00000267028	3.87566	0	0	3.06509	0	2.87914	0	0
ENSG00000267040	0	0	0	0	0	0	0	0.668889
ENSG00000267121	0	0	1.81947	0	0	0	0	0
ENSG00000267165	6.00847	0	5.18504	7.26847	7.82893	5.54369	7.92785	6.40904
ENSG00000267187	3.1672	0	0	0	0	0	1.9796	1.87502
ENSG00000267205	0	0	0	0	0	0	0	0
ENSG00000267228	0	0	0	0	0	0	0	0
ENSG00000267250	0	0	0	0	0	2.33076	0	0
ENSG00000267284	3.45462	0	3.76363	0	0	0	0	0
ENSG00000267309	0	0	0	0	0	0	0	0
ENSG00000267327	0	0	0	0	0	0	0	0
ENSG00000267356	0	0	0	3.10169	5.26909	3.44827	3.94349	4.14933
ENSG00000267365	0	0	0	0	0	0	2.93959	0.54739
ENSG00000267368	3.12294	3.02026	2.44368	0	0	2.1405	0.955312	0
ENSG00000267383	0	2.84559	2.34518	2.61213	0	1.65509	2.09908	0.61062
ENSG00000267385	0	0	0	0	0	0.930493	0	0
ENSG00000267402	0	0	0	0	0	0	0	0
ENSG00000267473	0	0	0	1.17688	0	0	0	0
ENSG00000267484	0	0	0	0	0	0	0	0
ENSG00000267519	0	0	0	0	0	0	0	0
ENSG00000267520	2.36738	2.55284	3.93031	1.07905	2.09908	1.54305	1.45806	1.61962
ENSG00000267580	6.79581	6.34251	6.51847	4.8126	3.28212	5.24913	4.85846	5.82157
ENSG00000267633	0	0	3.79464	4.37162	5.73282	5.73295	2.99675	6.66562
ENSG00000267650	0	0	0	0	2.97383	0	0	0
ENSG00000267696	0	4.57929	0	0	3.19737	4.1423	0	0
ENSG00000267709	0	0	0	0	0	0	0	0
ENSG00000267756	0	0	0	0	0	1.71002	0	2.09908
ENSG00000267834	0	0	0	0	0	0	0	0
ENSG00000267884	0	0	4.85846	0	2.20837	6.16867	0.14865	4.73311
ENSG00000267890	0	0	0	0	2.4495	0	2.95168	2.35162
ENSG00000267893	0	0	0	0	1.93232	6.14262	6.36182	2.31616
ENSG00000267906	4.01367	0	4.31597	0	0	0	0	2.71649
ENSG00000267939	3.77911	0	2.96566	0	0	0	2.5187	0
ENSG00000267957	0	0	0	0	0	0	0	0
ENSG00000268006	0	0	0	0	0.780257	0	0.647552	0
ENSG00000268156	0	0	0	3.1672	0	0	0	0
ENSG00000268174	0	0	0	0	2.2663	0	0	0
ENSG00000268211	0	0	1.16097	0	0	0.914201	0	0
ENSG00000268220	0	0	0	0	1.93532	0	0	0
ENSG00000268222	0	0	0	0	0	0	0	1.42357
ENSG00000268240	0	0	0	1.69302	0.703789	0	0.76433	1.75252
ENSG00000268549	0	0	0	0	0.823896	0	0	0
ENSG00000268658	0	0	0	0	0	0	0	0
ENSG00000268784	0	0	2.42787	0	0	0	0	0
ENSG00000268802	0	0	0	0	0	0	0	0
ENSG00000268912	0	0	1.56676	0	0	0	0	0
ENSG00000268949	0	0	0	0	0	0.636803	0	0
ENSG00000269044	0	0	0	0	0	0	0	0.792319
ENSG00000269110	0	0	0	0	0	0	0	0
ENSG00000269296	0	0	0	0	0.914201	0	0	0
ENSG00000269402	0	0	3.66227	0	0	2.38608	0	0
ENSG00000269410	0	0	0	0	0	0	0.632597	0
ENSG00000269468	0	0	0	0	0	0	2.60919	0
ENSG00000269473	0	0	0.804793	0	0	0	0	0
ENSG00000269480	0	0	0	0	0	0	0	0
ENSG00000269486	0	0	0	0	0	0	0.782118	0.719518
ENSG00000269609	0	0	0	0	0	0	0	0
ENSG00000269633	0	0	0	3.71164	0	0	0	0
ENSG00000269746	4.42411	0	3.94349	4.15617	2.78169	4.30165	5.06676	4.42411
ENSG00000269779	0	0	0	0	0	0	0	0
ENSG00000269821	1.09393	1.35758	0.76433	0.689516	0.275319	1.06549	0.416472	0.775509
ENSG00000269842	0	0	0	0.914201	0	0	0	0
ENSG00000269866	0	0	0	0	0	0	0	0
ENSG00000269905	0	0	0	0	0	0	0	0
ENSG00000269918	0	0	0	0	3.23099	5.78496	0	5.52593
ENSG00000269930	2.74642	2.99675	3.08434	0	5.55555	1.73624	0	2.57383
ENSG00000269945	0	0	0	0	0	0.897448	0	0
ENSG00000269950	0	0	0	2.10218	1.90357	3.60656	4.61492	3.04299
ENSG00000269966	0	0	0	0	0	0	0	0
ENSG00000269984	0	0	0.747005	0	0	0	0	0
ENSG00000269990	0	0	0	0	0	0	0.673123	0
ENSG00000270022	2.90359	3.1911	2.93173	0	5.20478	3.85765	3.23504	3.60113
ENSG00000270071	0	0	0	2.46468	0	0	1.93232	1.84682
ENSG00000270093	0	0	0	1.9133	2.37331	2.71203	4.1143	3.92089
ENSG00000270108	3.25515	0	3.2023	4.98634	6.28791	3.61235	4.16809	4.87108
ENSG00000270346	0	0	0	0	0.654239	0	0	0
ENSG00000270367	2.45678	0	2.10218	1.63922	0	0	0	0
ENSG00000270605	0	0	0	1.03077	0	0	0	0.970427
ENSG00000270933	0	0	0	4.55808	5.0079	6.44338	3.09557	5.77542
ENSG00000270951	0	0	0	4.39276	0	4.48513	2.69435	2.62064
ENSG00000271024	0	0	0	0	0	0	0	0
ENSG00000271079	0	0	1.23317	0	0	0	0	1.67858
ENSG00000271109	0	0	0	0	0	0	0	0
ENSG00000271122	0	0	0	0	0	0	0	0
ENSG00000271131	0	0	0	0	2.46989	0	0	0
ENSG00000271321	0	0	0	0	0	0	0	0
ENSG00000271335	0	0	0	1.62211	0	0	0	0
ENSG00000271370	4.57929	4.10712	5.72453	5.14633	0	5.2392	4.42411	2.74338
ENSG00000271430	0	0	0	0	0.32585	0	0	0
ENSG00000271519	0	0	0	0	0	0.392202	0	0
ENSG00000271550	0	0	0	0	0	0	0	0
ENSG00000271581	0	0	0	0	0	0	0	0
ENSG00000271704	0	0	0	0	0	0	0	0
ENSG00000271811	0	0	0	0	5.20263	0	0	0
ENSG00000271851	0	0	0	0	0	0	0	0
ENSG00000272094	0	0	0	0	1.67013	0	0	1.25117
ENSG00000272139	0	0	0	0	3.60656	0	0	0
ENSG00000272143	0	0	0	3.65412	5.80127	4.42411	3.1672	1.76173
ENSG00000272214	0	0	0	0	0	0.752613	0.55807	0
ENSG00000272244	0	0	0	0	0	0	0	0
ENSG00000272268	0	2.01011	0	0	0	0	0	0
ENSG00000272356	0	0	0.907628	0	0	0	0	0
ENSG00000272455	0	2.37964	0	0	0	0	0	1.26162
ENSG00000272462	0	1.69896	0	0.634032	1.88244	0.499162	0	0
ENSG00000272473	0	0	1.9983	0	0	0	0	0
ENSG00000272476	0	0	0	1.44027	0	0	0	0
ENSG00000272491	2.57383	2.30869	2.24826	3.14522	4.18455	3.09557	2.76031	2.98661
ENSG00000272501	0	0	0	0	0.621429	0	0	0
ENSG00000272505	0	0	2.00015	4.09439	3.74273	4.66173	4.93393	4.7156
ENSG00000272520	0	0	0	0	0.887698	0	0.341054	0
ENSG00000272574	4.47817	4.79017	4.06432	3.2968	5.90947	5.2751	4.15617	4.21166
ENSG00000272601	3.67886	3.80779	0	0	0	0	3.60656	3.08434
ENSG00000272610	0	0	0	0	0	0.734958	0	0
ENSG00000272695	2.01748	0	0	0	0	0	0	0
ENSG00000272716	0	0	0	0	0	0	0	0
ENSG00000272717	2.65914	2.88595	4.26846	4.21166	2.751	3.80779	3.66911	3.2476
ENSG00000272720	0	0	0	0	0	0	0	0
ENSG00000272801	0	0	0	0	4.16809	6.06678	0	1.90357
ENSG00000272808	0	0	0	0	0.813975	0	0	0
ENSG00000272892	0	0	0	0	0	0	0	0.894849
ENSG00000272909	0	0	0	0	0	0	0	0
ENSG00000272955	0	0	0	0	0	1.9796	1.80274	0
ENSG00000272983	0	0	1.44027	0	0	0	0	0
ENSG00000272991	5.32008	5.60507	5.13397	4.75665	6.79208	5.48018	1.84682	5.38068
ENSG00000273007	0	0	0	0	0	0	0.798963	0
ENSG00000273056	0	0	3.10603	3.10603	4.03307	5.98129	0	0
ENSG00000273079	1.03077	0	0	0.826241	0.994546	1.45926	0.408966	0.0537453
ENSG00000273270	0	0	0	0.518727	0	0.23137	0	0
ENSG00000273289	0	0	4.8126	5.44734	3.67886	3.60113	3.46583	5.73078
ENSG00000273290	0	1.82834	0	0	0	0	0	0
ENSG00000273311	0	0	0	0	0	0	0	0
ENSG00000273321	3.22191	0	3.54011	0	3.79464	5.27423	4.45131	4.43274
ENSG00000273372	0	0	0	0	0	0	0	0
ENSG00000273381	0	0	0	0	0	0	0.25939	0
ENSG00000273382	0	0	0	0.780257	0	0	0	0
ENSG00000273433	0	0	0	0	3.11453	4.21166	0	0
ENSG00000273448	0	0	0	0	1.84195	0	0	0
ENSMUSG00000000131	4.98634	4.98634	2.25559	4.16158	4.8126	3.71164	3.54011	2.42118
ENSMUSG00000000402	0	0	0	0	0	0	0	0
ENSMUSG00000000690	0	2.37331	4.15617	0	2.0796	0	1.82834	0
ENSMUSG00000001493	1.89783	0	0	0	0	0	0	0
ENSMUSG00000001630	2.51248	0	0.983561	2.74338	3.40636	2.11627	1.16097	2.24337
ENSMUSG00000001930	0	0	0	0	0	0	0	0
ENSMUSG00000002297	1.98412	0	0	0.979562	1.37782	2.51248	0.680547	0.661171
ENSMUSG00000002346	0	0	0	0	0	0	0	0
ENSMUSG00000002983	0	0	0	0	0.539739	0	0	0
ENSMUSG00000003282	0	0	0	0	0	0	0	0
ENSMUSG00000003382	1.93232	0	0	0	1.75252	0	0	0
ENSMUSG00000004098	1.96345	2.16008	0	0.542811	0.322437	0	0	0
ENSMUSG00000004151	0	0	0	0	2.81365	0	0	1.28308
ENSMUSG00000004612	0	0	2.956	4.16809	1.65509	0	4.25873	1.24807
ENSMUSG00000005268	2.41389	1.85809	1.64869	3.98565	0.450442	0.970427	0.839368	1.89783
ENSMUSG00000009394	0	0	0	0	0	0.601075	0	0
ENSMUSG00000014704	0	0	0	0	1.88783	0.770698	0	0.554976
ENSMUSG00000015090	0	0	0	2.26093	0	0	0	0
ENSMUSG00000015291	0	0	0	0	0	0	0	0
ENSMUSG00000015488	0	0	0	0	0	0	0	0.480789
ENSMUSG00000015652	0	0	0	0	0	0	0	0
ENSMUSG00000015709	1.2006	2.31365	0	1.45926	2.00015	2.19822	1.56132	2.03318
ENSMUSG00000015749	0	0	0	0	2.04004	0	0	0
ENSMUSG00000015994	0	2.20427	1.14691	2.64521	3.59048	1.52575	2.12209	1.03077
ENSMUSG00000016239	0	0	0	0	0	1.85152	0	0
ENSMUSG00000019775	0	0	0	0	0	0	0	0
ENSMUSG00000019876	0	0	0	0	0	0	0.339692	0
ENSMUSG00000019880	0	0	0	0.894849	1.17112	0	0	0
ENSMUSG00000019920	0	0	0	0	0	0	0	0
ENSMUSG00000019984	0	0	0	0	0	0.813975	0	0
ENSMUSG00000019989	2.84559	0	0.801592	2.52843	0	0.689516	0	0.973935
ENSMUSG00000020010	0	0	0	3.61235	0.859467	0	0	0.705202
ENSMUSG00000020076	0	0	0.859467	0	2.24826	0.740832	0	0
ENSMUSG00000020326	0	0	0	0.705202	1.77837	0	0	0
ENSMUSG00000020460	0	3.65412	2.32354	2.28838	0	0	0	0
ENSMUSG00000020738	0	0	0	0	0	0	0	0
ENSMUSG00000021139	0	0	0	2.63474	0	0	0	0
ENSMUSG00000021720	0	0	0	0	0.894849	0	0.794013	0
ENSMUSG00000021771	0	3.19737	0	3.28659	3.02699	2.16008	2.38608	0
ENSMUSG00000022052	1.50795	0	0.632597	1.29126	0.31852	0	0.276652	0.632597
ENSMUSG00000022157	2.6393	0	4.56537	6.88102	0	3.06118	5.90329	2.90359
ENSMUSG00000022205	0	0	0	0	3.69668	0	0	0
ENSMUSG00000022283	4.61492	4.56537	3.39619	3.73003	5.92717	3.15022	4.33522	3.74273
ENSMUSG00000022557	0	0	0	0	0.698066	0	0	0
ENSMUSG00000022861	0	0	0	0	0	0	0	0
ENSMUSG00000022912	2.0959	0	3.33713	2.74642	2.47895	0	2.24826	0
ENSMUSG00000023004	2.60919	0	0	3.5207	1.09393	1.82834	2.46989	1.40972
ENSMUSG00000023013	0	0	0	0	0	0	0	0
ENSMUSG00000023087	0	0	0	0	0.166191	0	0	0
ENSMUSG00000023092	2.91657	5.30251	2.0796	3.8949	0	3.13693	2.26093	1.88783
ENSMUSG00000023274	0	1.9133	0	0	2.10218	0.639387	0	0
ENSMUSG00000023828	0	0	0	1.50795	0.403727	0	0	0
ENSMUSG00000023913	4.23076	3.77911	2.16505	3.75543	6.0219	1.79341	2.78169	1.55853
ENSMUSG00000024173	4.87936	3.76363	3.95509	7.40355	5.60219	1.86267	3.68288	6.55373
ENSMUSG00000024312	0	0	0	0	0	0	0	0
ENSMUSG00000024576	5.48964	5.43298	3.05386	5.21971	5.47382	3.02026	3.87566	4.38406
ENSMUSG00000024910	0	0	0	0	0	0	0	0
ENSMUSG00000025200	0	0	0	0	1.16097	0	0	0
ENSMUSG00000025241	0	0	0	0	0	0	0	0
ENSMUSG00000025475	2.31616	2.4495	3.11453	3.03573	0	2.81365	0.554976	0.951483
ENSMUSG00000025508	0	0	0	0	3.55676	0	2.52843	0
ENSMUSG00000025701	3.2968	2.22984	0	2.91287	3.44019	1.50795	0.732966	1.50795
ENSMUSG00000025747	0	0	0	0.748262	0	0	0.845921	0
ENSMUSG00000025789	0	0	0	1.06549	0	0	0	0
ENSMUSG00000025871	0	0	0	0	0	0	0	0
ENSMUSG00000025964	1.69896	0	0.782118	0.557601	2.01389	0.666922	0	0.406484
ENSMUSG00000026069	0	0	0	0	0	0	0	0
ENSMUSG00000026158	0	2.26093	0.583817	0	2.63149	0	0.200115	0.19279
ENSMUSG00000026222	4.48513	3.49991	3.24113	3.96883	3.2023	3.31963	2.74338	3.09783
ENSMUSG00000026457	0	2.12209	0	0	0	0	0	0
ENSMUSG00000026463	0	0	0	0	0.880988	0	0	0
ENSMUSG00000026580	0	0	0	0	0.418854	0	0	0
ENSMUSG00000026586	3.95509	4.14933	2.66207	4.73311	4.61492	2.46989	3.75543	3.45462
ENSMUSG00000027188	0	0	0	0	0	0	0	0
ENSMUSG00000027408	0	0	0	2.20837	0.715126	0	0	0
ENSMUSG00000027887	0	0	0	0	0	0	0	0.334298
ENSMUSG00000027889	5.58744	4.42411	3.21111	4.54293	3.31963	0	3.66227	3.77911
ENSMUSG00000028126	2.99146	0	1.18977	0.712685	2.0715	0	0.719518	0
ENSMUSG00000028391	0	0	0	0	0	0	0	0
ENSMUSG00000028524	0	0	0	0	1.28308	0	0	0
ENSMUSG00000028568	7.09303	6.40493	5.42327	6.7972	6.6344	5.46523	6.28469	5.84349
ENSMUSG00000028717	0	0	0	0.777243	0.601075	0	0	0
ENSMUSG00000028977	1.49002	0	0	0	0.175546	0	0	0
ENSMUSG00000029335	3.06118	0	1.75252	3.54872	0	1.89281	0.823896	3.48983
ENSMUSG00000029389	0	0	0	0	0	0	0	0
ENSMUSG00000029433	0	0	0	0	0	0	0	0
ENSMUSG00000029580	0	6.14131	0	0	1.2006	0	1.07905	0
ENSMUSG00000029600	0	0	0	0	0	0	0	0
ENSMUSG00000029621	0	0	0	0	1.58835	0	0	0
ENSMUSG00000029759	0	0	0	0	0	0	0	0
ENSMUSG00000030055	0	0	0	0	0	0	1.03077	0
ENSMUSG00000030148	0	0	0	0	0	0	0	0
ENSMUSG00000030325	2.61213	0	3.37135	3.23099	0	0	1.37782	1.19633
ENSMUSG00000030361	0	2.52843	0	0	0	0	0	0
ENSMUSG00000030471	0	0	0	0	0.915297	0	0	0
ENSMUSG00000030629	2.21895	3.92089	2.83549	2.31616	3.38177	1.15537	0	1.77837
ENSMUSG00000030722	0	0	0	0	2.60919	0	0	0
ENSMUSG00000030731	1.95543	0	0	0.957042	0	0	0	0
ENSMUSG00000030798	3.08434	4.09439	2.14908	2.80432	4.6028	2.82021	3.11453	3.03573
ENSMUSG00000031065	0	0	0	0	0.54739	0	0	0
ENSMUSG00000031242	1.67524	1.50795	0	0.552318	1.15537	0.336252	0.360233	0
ENSMUSG00000031258	0	0	0	0	0	0	0	0
ENSMUSG00000031352	0	0	0	0	2.11627	0	0	0
ENSMUSG00000031355	2.42787	2.18006	0.991574	1.46277	1.12985	0	0.66228	0
ENSMUSG00000031370	1.73259	0	2.09258	2.78169	1.80274	0	0	1.47294
ENSMUSG00000031489	4.7156	2.49458	1.86634	5.28549	0	1.53259	0.960728	1.04357
ENSMUSG00000031789	0	0	0	0	0	0.614777	0	0
ENSMUSG00000031907	0	0	0	0	0	0	0	0
ENSMUSG00000032006	0	0	1.20836	0	0.864518	0	0	0
ENSMUSG00000032231	6.46846	5.83147	5.34834	6.51627	7.4062	5.97409	5.75203	5.97937
ENSMUSG00000032243	3.30875	2.84201	0.84896	3.33084	1.13824	2.59213	1.90876	2.01748
ENSMUSG00000032323	0	0	0	0	0	0	0	0
ENSMUSG00000032399	4.21865	4.32817	3.62221	4.35498	5.57147	3.10169	2.98178	3.79464
ENSMUSG00000032487	0	0	0	2.31365	3.06118	0	2.05009	0.915297
ENSMUSG00000032562	0	0	0	0	5.32355	0	0	0
ENSMUSG00000032925	0	0	0	0	0	0	0	0
ENSMUSG00000033029	0	0	0	3.93031	0	0	1.23712	3.17998
ENSMUSG00000033039	4.49805	4.34272	2.99897	4.21865	4.14933	2.76797	2.84559	3.33713
ENSMUSG00000033825	0	0	0	2.99897	2.74338	0	0	1.73624
ENSMUSG00000034634	2.88595	3.16235	3.49991	6.35538	0	0	4.09439	0
ENSMUSG00000034781	0	0	0	0	0.866916	0	0	0
ENSMUSG00000034902	3.23504	3.44019	0	3.33713	1.57266	0	2.43654	1.95051
ENSMUSG00000034957	0	0	0	0	0.991574	0	0	0
ENSMUSG00000035067	0	0	0	0	0	0	0	0
ENSMUSG00000035133	1.26674	2.21895	0.826241	0.816965	0.218567	0	0	0.177949
ENSMUSG00000035506	0	0	0	0	0	0	0	0
ENSMUSG00000035601	2.6267	0	1.98412	1.89281	0	0	0	0
ENSMUSG00000035783	4.62431	3.2968	3.71164	4.32817	1.50795	3.2476	3.02699	2.293
ENSMUSG00000035934	3.69668	2.751	0	1.80765	0.914201	1.62211	0.820255	1.64869
ENSMUSG00000036139	0	0	0	0	1.17688	0	0	0
ENSMUSG00000036144	1.37782	0	0	0	0	0	0	0.204553
ENSMUSG00000036752	0	0	0	0	0	0	0	0
ENSMUSG00000036856	2.5187	1.67524	0.623586	3.88525	0.309436	0	1.69896	0.906152
ENSMUSG00000037370	0	0	0	0	0	0	0	0
ENSMUSG00000037440	0	0	0	0	0	0	0.973935	0
ENSMUSG00000037563	0	0	0	0	0	0	0	0
ENSMUSG00000037742	3.40636	3.56088	2.71649	2.66207	0	2.29856	3.14522	2.43654
ENSMUSG00000037902	5.46231	4.64505	0.673123	4.07017	0.358993	2.83026	2.71649	2.65914
ENSMUSG00000038203	0	0	0	0	0	0	0	0
ENSMUSG00000038210	0	0	0	0.820255	2.16008	3.87566	0.887698	0
ENSMUSG00000038227	0	1.89281	0	1.77182	3.12294	3.28659	0	0.901721
ENSMUSG00000038253	0	0	0	2.37964	5.13433	6.07748	0	3.80779
ENSMUSG00000038692	0	1.6855	0	1.55853	0.311398	0	0.253335	0.618234
ENSMUSG00000038700	2.22607	1.97112	2.92558	0	2.63474	0.690892	0.864518	1.63136
ENSMUSG00000038721	0	0	0	0	1.16334	0	0	0
ENSMUSG00000038738	0	0	0.51104	0	0	0.322437	0	0
ENSMUSG00000038775	4.35498	0	4.55808	4.7729	3.07686	3.40636	0.565562	0.80968
ENSMUSG00000038965	5.32549	5.32159	4.21166	4.6028	5.73237	3.42	4.14933	3.2968
ENSMUSG00000038982	2.08799	2.25559	0	0	0	0	0	0.715126
ENSMUSG00000038991	0	0	0	0.850672	1.49002	0	0	0
ENSMUSG00000039307	1.52575	0	0	0.96232	0.811253	0	0.668889	0
ENSMUSG00000039542	0	0	0	0	0	0	0	0
ENSMUSG00000039607	4.31597	3.33084	2.36738	3.37135	3.1911	0.825082	2.91287	1.83782
ENSMUSG00000040009	0	0	0.719518	2.08298	0	0.605021	1.61201	0.884226
ENSMUSG00000040043	0	0	0	0	0	0	0	0
ENSMUSG00000040479	3.75543	3.66911	1.75853	3.94349	2.78538	1.75252	2.61213	2.28117
ENSMUSG00000040562	0.480789	0	0	0	0	0	0	0.976743
ENSMUSG00000042258	0.507206	0	0	0	0	0	0	0
ENSMUSG00000042499	0.51104	1.67013	0	0	3.39051	2.06015	0	0.994546
ENSMUSG00000043091	0.520854	0	0	0	0	0	2.11627	0.988285
ENSMUSG00000043219	0.52676	0	0	0	2.6267	4.49805	0	2.33076
ENSMUSG00000043346	4.17767	3.8949	2.76386	3.79464	3.88525	2.4495	2.72721	2.46989
ENSMUSG00000044068	4.73311	4.54293	3.2968	4.17767	4.31597	2.85387	3.2023	3.57972
ENSMUSG00000044519	0.542811	0	0	0	0	0	0	0
ENSMUSG00000044629	0.518727	0	1.28308	1.19633	0.916978	0	0	0
ENSMUSG00000044712	2.20837	0	0	0	0	0	0	0
ENSMUSG00000045455	0.358993	0	3.69668	4.00907	4.46261	2.25559	3.17998	3.93031
ENSMUSG00000045502	4.38406	3.66227	2.99146	3.83876	7.30023	2.57383	1.55464	2.16008
ENSMUSG00000045826	3.2023	0	3.65412	4.42411	0	1.63136	4.62431	2.38931
ENSMUSG00000046345	0.360233	0	0	0	0	0	0	0
ENSMUSG00000046561	0.360766	0	0	0	0.350208	0	0	0
ENSMUSG00000046691	0.392202	0	0	0	0	0	0.499162	0
ENSMUSG00000046707	0.400013	0	0	0	0	0	0.293254	0
ENSMUSG00000046768	0.403727	0	0	0	2.96566	0	0	0
ENSMUSG00000047497	1.63922	2.29856	0	1.40972	1.44027	0.32585	1.26674	1.2648
ENSMUSG00000048007	4.58921	4.16809	0	2.92558	3.32562	2.6267	0	0
ENSMUSG00000048040	0.416472	0	1.76173	2.84201	0	1.12676	2.33994	0
ENSMUSG00000048355	3.60113	3.75543	3.35682	5.13167	2.90359	0	0	1.71823
ENSMUSG00000049565	0.458843	0	1.89281	2.07763	0	0	0.19279	0.957042
ENSMUSG00000049775	3.68288	0	3.2476	3.86985	3.65412	3.69668	5.02454	4.55808
ENSMUSG00000050010	0.570411	0	0	0	0	0	0	0
ENSMUSG00000050368	0.605021	3.1672	0	0.825082	3.28659	1.87502	0	0
ENSMUSG00000051111	0.608261	0	0	0.621429	0	0	0	0.769332
ENSMUSG00000051355	6.24824	6.51333	5.73709	5.97394	6.53908	4.7156	5.53879	5.05955
ENSMUSG00000051650	6.74714	6.00773	4.46261	6.12416	7.17709	5.5229	5.64442	5.35824
ENSMUSG00000052005	0.61062	0	0	0	0	0	0	0
ENSMUSG00000052142	0.618234	0	0	0	0	0	0	0
ENSMUSG00000052560	0.629691	0	0	0	0	0	0	0
ENSMUSG00000052861	0.632597	0	0.61062	2.14908	0.14865	0	0.218567	0.221369
ENSMUSG00000053279	0.644542	0	0	0	0.80968	0	0	0
ENSMUSG00000053475	2.53898	2.293	0	1.77837	0.901721	0	0	1.14691
ENSMUSG00000053477	5.05043	4.73311	1.87502	4.62431	4.23076	3.33084	4.17767	3.30875
ENSMUSG00000053835	0.548606	0	0	0	0	0	0	0
ENSMUSG00000054893	0.55807	0	0	0	2.1405	0	0	0
ENSMUSG00000055093	0.565562	0	0	0	2.99146	0	2.88595	2.77781
ENSMUSG00000055917	0.58902	0	1.12985	1.05765	0	0	0	0
ENSMUSG00000056054	3.91099	6.3163	4.02205	5.19634	12.117	0	5.2497	3.32562
ENSMUSG00000056468	0.591993	0	0	0	0	0.602227	0	0
ENSMUSG00000056481	2.293	0	0.855816	1.74291	1.51934	0	0.930493	1.09988
ENSMUSG00000056904	0.593244	0	0	0	0	0	0	0
ENSMUSG00000057143	0.597716	0	0	0.680547	0	0	0	0
ENSMUSG00000058625	1.91846	0	2.76797	3.22191	0	0	1.76744	1.39264
ENSMUSG00000058838	0.20598	0	0	0	3.4125	0	0	0
ENSMUSG00000058932	0.213028	0	0	0	2.71649	0	0	0
ENSMUSG00000059005	2.79279	0	0	0	2.72721	0	1.59218	1.82459
ENSMUSG00000059430	4.16158	3.68288	0	4.1423	2.5187	3.81995	1.56676	1.46277
ENSMUSG00000060128	0.23137	0	0	0	0	0	0	0
ENSMUSG00000060183	0.248631	0	6.16613	4.63498	0.939114	1.07905	3.56088	1.23317
ENSMUSG00000060568	0.253335	2.61213	0	2.956	1.29126	0	2.51248	0
ENSMUSG00000060743	0.25939	2.83549	0	2.49458	3.22191	2.42118	1.65832	0
ENSMUSG00000060904	0.267169	0	0	0	0.801592	0	0	0
ENSMUSG00000061232	0.215796	0	3.57014	2.97383	0	0	0	2.48589
ENSMUSG00000061331	0.204553	0	0	0	0	0	0	0
ENSMUSG00000061360	0.19279	0	0	0	1.69302	0	0	0
ENSMUSG00000061852	2.03052	0	0	3.90237	0	0	2.82021	1.81947
ENSMUSG00000061859	0.200115	2.14381	0	0	0	0	0	0
ENSMUSG00000061983	0.299179	0	0	0	0	0	0	0
ENSMUSG00000062082	0.32585	0	2.71203	4.30165	0	0.96777	4.26846	1.15537
ENSMUSG00000062232	0.329873	0	0	0	0	0	0	0
ENSMUSG00000062345	0.355928	2.17808	1.09988	3.00675	7.46437	4.73311	5.77455	6.22983
ENSMUSG00000062511	0.353889	0	0	0	0	0	0	1.5961
ENSMUSG00000062647	5.60896	4.55808	0	2.16505	3.56088	0	3.76363	3.2023
ENSMUSG00000062825	0.710736	2.97869	0	0	2.35812	0	1.88244	0
ENSMUSG00000062933	2.82708	0	0	0	0	0	0	0
ENSMUSG00000063001	0.276652	0	0	0	0	0	0	0
ENSMUSG00000063314	3.02699	0	0	1.82459	0	0	0	0
ENSMUSG00000063730	0.280793	0	0	0	0	0	0	0.677517
ENSMUSG00000064137	0.288159	0	0	0	1.22602	0	0	0
ENSMUSG00000064208	0.324	0	0	0	0	1.42357	0	0
ENSMUSG00000064856	0.309436	0	0	0	0	0	0	0
